0,0,0,0,0,0,3,1,1,60,20,20,0,0,0,0
0,0,20,0,0,0,3,1,1,60,20,20,0,0,0,0
0,0,-20,0,0,0,3,1,1,60,20,20,0,0,0,0
0,0,-40,0,0,0,3,1,1,60,20,20,0,0,0,0
0,0,-60,0,0,0,3,1,1,60,20,20,0,0,0,0
0,0,-80,0,0,0,3,1,1,60,20,20,0,0,0,0
0,0,-100,0,0,0,3,1,1,60,20,20,0,0,0,0
20,20,-140,0,0,0,1,1,3,20,20,60,0,0,0,0
0,20,-140,0,0,0,1,1,3,20,20,60,0,0,0,0
-20,20,-140,0,0,0,1,1,3,20,20,60,0,0,0,0
-40,20,-140,0,0,0,1,1,3,20,20,60,0,0,0,0
-60,20,-140,0,0,0,1,1,3,20,20,60,0,0,0,0
-80,20,-140,0,0,0,1,1,3,20,20,60,0,0,0,0
-100,20,-140,0,0,0,1,1,3,20,20,60,0,0,0,0
-120,20,-140,0,0,0,1,1,3,20,20,60,0,0,0,0
-140,20,-140,0,0,0,1,1,3,20,20,60,0,0,0,0
-160,20,-140,0,0,0,1,1,3,20,20,60,0,0,0,0
-180,20,-140,0,0,0,1,1,3,20,20,60,0,0,0,0
-200,20,-140,0,0,0,1,1,3,20,20,60,0,0,0,0
-180,20,-180,0,0,0,3,1,1,60,20,20,0,0,0,0
-180,20,-200,0,0,0,3,1,1,60,20,20,0,0,0,0
-180,20,-220,0,0,0,3,1,1,60,20,20,0,0,0,0
-180,20,-240,0,0,0,3,1,1,60,20,20,0,0,0,0
-180,20,-260,0,0,0,3,1,1,60,20,20,0,0,0,0
-200,20,-300,0,0,0,1,1,3,20,20,60,0,0,0,0
-180,20,-300,0,0,0,1,1,3,20,20,60,0,0,0,0
-160,20,-300,0,0,0,1,1,3,20,20,60,0,0,0,0
-140,20,-300,0,0,0,1,1,3,20,20,60,0,0,0,0
-120,20,-300,0,0,0,1,1,3,20,20,60,0,0,0,0
-100,20,-300,0,0,0,1,1,3,20,20,60,0,0,0,0
-60,40,-300,0,0,0,1,1,3,20,20,60,0,0,0,0
-40,40,-300,0,0,0,1,1,3,20,20,60,0,0,0,0
-20,40,-300,0,0,0,1,1,3,20,20,60,0,0,0,0
20,60,-300,0,0,0,1,1,3,20,20,60,0,0,0,0
40,60,-300,0,0,0,1,1,3,20,20,60,0,0,0,0
60,60,-300,0,0,0,1,1,3,20,20,60,0,0,0,0
100,80,-300,0,0,0,1,1,3,20,20,60,0,0,0,0
120,80,-300,0,0,0,1,1,3,20,20,60,0,0,0,0
140,80,-300,0,0,0,1,1,3,20,20,60,0,0,0,0
180,100,-300,0,0,0,1,1,3,20,20,60,0,0,0,0
200,100,-300,0,0,0,1,1,3,20,20,60,0,0,0,0
220,100,-300,0,0,0,1,1,3,20,20,60,0,0,0,0
260,100,-320,0,0,0,3,1,1,60,20,20,0,0,0,0
260,100,-300,0,0,0,3,1,1,60,20,20,0,0,0,0
260,100,-280,0,0,0,3,1,1,60,20,20,0,0,0,0
260,100,-260,0,0,0,3,1,1,60,20,20,0,0,0,0
260,100,-240,0,0,0,3,1,1,60,20,20,0,0,0,0
260,100,-220,0,0,0,3,1,1,60,20,20,0,0,0,0
260,100,-200,0,0,0,3,1,1,60,20,20,0,0,0,0
260,100,-180,0,0,0,3,1,1,60,20,20,0,0,0,0
260,100,-160,0,0,0,3,1,1,60,20,20,0,0,0,0
340,120,-120,0,0,0,3,1,1,60,20,20,0,0,0,0
340,120,-100,0,0,0,3,1,1,60,20,20,0,0,0,0
340,120,-80,0,0,0,3,1,1,60,20,20,0,0,0,0
420,140,-40,0,0,0,3,1,1,60,20,20,0,0,0,0
420,140,-20,0,0,0,3,1,1,60,20,20,0,0,0,0
420,140,0,0,0,0,3,1,1,60,20,20,0,0,0,0
420,160,60,0,0,0,3,1,1,60,20,20,0,0,0,0
420,160,80,0,0,0,3,1,1,60,20,20,0,0,0,0
420,160,100,0,0,0,3,1,1,60,20,20,0,0,0,0
420,180,160,0,0,0,3,1,1,60,20,20,0,0,0,0
420,180,180,0,0,0,3,1,1,60,20,20,0,0,0,0
420,180,200,0,0,0,3,1,1,60,20,20,0,0,0,0
420,180,240,0,0,0,3,1,3,60,20,60,420,280,240,0.5
420,280,300,0,0,0,3,1,3,60,20,60,0,0,0,0
360,280,300,0,0,0,3,1,3,60,20,60,160,280,300,1
120,280,300,0,0,0,1,1,3,20,20,60,0,0,0,0
100,280,300,0,0,0,1,1,3,20,20,60,0,0,0,0
80,280,300,0,0,0,1,1,3,20,20,60,0,0,0,0
40,280,300,0,0,0,3,1,3,60,20,60,40,480,100,1
40,480,60,0,0,0,3,1,1,60,20,20,0,0,0,0
0,480,0,0,0,0,3,1,1,60,20,20,0,0,0,0
